"TALHAO";"PARCELA";"COD_ARVORE";"CAP";"HT";"CATEGORIA";"HD"
3661;119;103;0;0;"Falha";28,05
3661;119;104;46,4;0;"Morta";28,05
3661;119;201;44;0;"Morta";28,05
3661;119;102;54;26,3;"Normal";28,05
3661;119;303;55,6;26,4;"Normal";28,05
3661;119;304;48,4;24,8;"Normal";28,05
3661;119;305;53,6;0;"Normal";28,05
3661;119;401;55,3;0;"Normal";28,05
3661;119;402;43,9;0;"Normal";28,05
3661;119;403;50,2;0;"Normal";28,05
3661;119;404;56,7;0;"Normal";28,05
3661;119;405;55;0;"Normal";28,05
3661;119;501;56,3;0;"Normal";28,05
3661;119;502;51,6;0;"Normal";28,05
3661;119;503;43,5;0;"Normal";28,05
3661;119;504;55,2;0;"Normal";28,05
3661;119;301;49;26,4;"Normal";28,05
3661;119;302;59;28,3;"Dominante";28,05
3661;119;202;60;27,8;"Dominante";28,05
3661;119;203;0;0;"Falha";28,05
3661;119;204;58,1;28,6;"Normal";28,05
3661;120;203;47,1;25,1;"Normal";28,2
3661;120;103;57,8;28,6;"Dominante";28,2
3661;120;201;50,7;25;"Normal";28,2
3661;120;202;50,1;25,3;"Normal";28,2
3661;120;302;54,5;0;"Normal";28,2
3661;120;204;59,6;27,2;"Normal";28,2
3661;120;205;57,2;28,1;"Normal";28,2
3661;120;301;41,6;0;"Dominada";28,2
3661;120;101;55,6;26,6;"Normal";28,2
3661;120;102;54,5;25,7;"Normal";28,2
3661;120;402;51,4;0;"Normal";28,2
3661;120;403;55,6;0;"Normal";28,2
3661;120;404;51,8;0;"Normal";28,2
3661;120;405;51,5;0;"Normal";28,2
3661;120;406;58,5;27,8;"Dominante";28,2
3661;120;501;51,6;0;"Normal";28,2
3661;120;502;42,3;0;"Normal";28,2
3661;120;503;51,9;0;"Normal";28,2
3661;120;303;40,7;0;"Normal";28,2
3661;120;304;54,6;0;"Normal";28,2
3661;120;305;48,2;0;"Normal";28,2
3661;120;306;48,5;0;"Normal";28,2
3661;120;401;51,2;0;"Normal";28,2
3662;101;101;54,5;26,3;"Normal";27,3
3662;101;202;45,9;0;"Inclinada";27,3
3662;101;203;0;0;"Falha";27,3
3662;101;204;56,3;26,8;"Normal";27,3
3662;101;205;54,2;26,6;"Normal";27,3
3662;101;301;62,1;27,7;"Dominante";27,3
3662;101;302;59,4;27,1;"Normal";27,3
3662;101;303;58,7;27,5;"Normal";27,3
3662;101;304;59,9;26,9;"Dominante";27,3
3662;101;401;57,3;0;"Normal";27,3
3662;101;402;52,7;0;"Normal";27,3
3662;101;403;51,2;0;"Normal";27,3
3662;101;404;55,2;0;"Normal";27,3
3662;101;405;49;0;"Normal";27,3
3662;101;501;58;0;"Normal";27,3
3662;101;502;58,7;0;"Normal";27,3
3662;101;503;57,4;0;"Normal";27,3
3662;101;103;54,6;26,7;"Normal";27,3
3662;101;104;55,6;27,6;"Normal";27,3
3662;101;201;0;0;"Falha";27,3
3662;102;104;59,2;28,6;"Normal";27,6
3662;102;101;58,1;27,6;"Normal";27,6
3662;102;102;55,4;28,7;"Normal";27,6
3662;102;103;58,2;28,8;"Normal";27,6
3662;102;204;49,7;26,2;"Normal";27,6
3662;102;201;57,7;27,2;"Normal";27,6
3662;102;202;46,6;25,7;"Normal";27,6
3662;102;203;56,2;27,8;"Normal";27,6
3662;102;304;55,2;0;"Normal";27,6
3662;102;305;57,2;0;"Normal";27,6
3662;102;401;58,5;0;"Normal";27,6
3662;102;402;61,2;28;"Dominante";27,6
3662;102;403;32,3;0;"Bifurcadaabaixo1.30";27,6
3662;102;403;22;0;"Outros Fustes";27,6
3662;102;403;26,47;0;"Outros Fustes";27,6
3662;102;404;48,8;0;"Normal";27,6
3662;102;405;45,1;0;"Bifurcadaabaixo1.30";27,6
3662;102;405;26,3;0;"Outros Fustes";27,6
3662;102;301;58,5;0;"Normal";27,6
3662;102;302;53,9;0;"Normal";27,6
3662;102;303;59,9;27,2;"Dominante";27,6
3662;102;503;59;0;"Normal";27,6
3662;102;502;56,3;0;"Normal";27,6
3662;102;405;16,4;0;"Outros Fustes";27,6
3662;102;501;55,7;0;"Normal";27,6
3662;103;103;54;27,2;"Normal";27,85
3662;103;102;59;27,4;"Normal";27,85
3662;103;204;52;27;"Normal";27,85
3662;103;201;54,9;26,5;"Normal";27,85
3662;103;202;55,6;27,1;"Normal";27,85
3662;103;203;56,7;26,5;"Normal";27,85
3662;103;303;53,4;0;"Normal";27,85
3662;103;205;52,7;24,5;"Normal";27,85
3662;103;301;55,6;27,5;"Normal";27,85
3662;103;302;51,3;0;"Normal";27,85
3662;103;401;52,9;0;"Normal";27,85
3662;103;402;58;0;"Normal";27,85
3662;103;403;59,3;28,2;"Dominante";27,85
3662;103;404;59,9;27,5;"Dominante";27,85
3662;103;405;56,9;0;"Normal";27,85
3662;103;501;46,2;0;"Dominada";27,85
3662;103;502;50,8;0;"Normal";27,85
3662;103;503;55,7;0;"Normal";27,85
3662;103;306;52,5;0;"Normal";27,85
3662;103;101;57,3;27,9;"Normal";27,85
3662;103;304;54,1;0;"Normal";27,85
3662;103;305;53;0;"Normal";27,85
3662;104;101;52,7;27;"Normal";27,15
3662;104;102;43,8;23,9;"Normal";27,15
3662;104;204;51,4;26,3;"Normal";27,15
3662;104;301;55,8;27,5;"Normal";27,15
3662;104;302;54,6;0;"Normal";27,15
3662;104;303;54,8;0;"Normal";27,15
3662;104;304;52,2;0;"Normal";27,15
3662;104;305;57,5;27,4;"Dominante";27,15
3662;104;306;39,2;0;"Bifurcadaacima1.30";27,15
3662;104;401;55,6;0;"Normal";27,15
3662;104;402;59,9;26,9;"Dominante";27,15
3662;104;103;56,5;27,2;"Normal";27,15
3662;104;201;54,6;26,1;"Normal";27,15
3662;104;202;56;26,5;"Normal";27,15
3662;104;203;52,1;26,2;"Normal";27,15
3662;104;502;56,2;0;"Normal";27,15
3662;104;503;56,7;0;"Normal";27,15
3662;104;403;56,7;0;"Normal";27,15
3662;104;404;53,5;0;"Normal";27,15
3662;104;405;54,4;0;"Normal";27,15
3662;104;501;50,3;0;"Normal";27,15
3662;105;101;46,9;25,6;"Normal";26,95
3662;105;102;51,2;27,5;"Normal";26,95
3662;105;103;57,3;27,6;"Normal";26,95
3662;105;201;47,9;24,9;"Normal";26,95
3662;105;202;51,9;25,2;"Normal";26,95
3662;105;203;52,9;27,1;"Normal";26,95
3662;105;204;52,2;26,2;"Normal";26,95
3662;105;205;45,9;24,5;"Normal";26,95
3662;105;305;52,3;0;"Normal";26,95
3662;105;306;54,9;0;"Normal";26,95
3662;105;401;51,2;0;"Normal";26,95
3662;105;402;55;0;"Normal";26,95
3662;105;403;53,2;0;"Normal";26,95
3662;105;404;54,2;0;"Normal";26,95
3662;105;405;53,7;0;"Normal";26,95
3662;105;501;55;0;"Normal";26,95
3662;105;502;58,2;27,3;"Dominante";26,95
3662;105;301;57,4;26,6;"Dominante";26,95
3662;105;302;54;0;"Normal";26,95
3662;105;303;47;0;"Normal";26,95
3662;105;304;52,7;0;"Normal";26,95
3662;105;503;56,8;0;"Normal";26,95
3662;106;104;53;26,7;"Normal";0
3662;106;202;57,7;26,7;"Normal";0
3662;106;203;51;25,7;"Normal";0
3662;106;204;55,8;27,2;"Normal";0
3662;106;201;54,4;24,5;"Normal";0
3662;106;301;54,7;0;"Normal";0
3662;106;302;54,8;0;"Normal";0
3662;106;303;47,8;0;"Normal";0
3662;106;205;51,6;0;"Normal";0
3662;106;101;53,4;26,5;"Normal";0
3662;106;102;54,1;26,9;"Normal";0
3662;106;103;51,7;26,3;"Normal";0
3662;106;306;55,7;0;"Normal";0
3662;106;401;56;0;"Normal";0
3662;106;402;56,7;0;"Normal";0
3662;106;403;58,3;0;"Dominante";0
3662;106;404;54,2;0;"Normal";0
3662;106;405;45,2;0;"Bifurcadaabaixo1.30";0
3662;106;405;40;0;"Outros Fustes";0
3662;106;501;46,2;0;"Normal";0
3662;106;502;0;0;"Falha";0
3662;106;503;57,2;0;"Normal";0
3662;106;504;53,5;0;"Normal";0
3662;106;304;58,5;27,2;"Dominante";0
3662;106;305;55,8;0;"Normal";0
3662;107;101;56,1;27,4;"Dominante";27,35
3662;107;201;56;26,8;"Normal";27,35
3662;107;202;51,1;26,1;"Normal";27,35
3662;107;203;54,2;26,2;"Normal";27,35
3662;107;204;58,3;27,3;"Dominante";27,35
3662;107;301;55;25,5;"Normal";27,35
3662;107;302;54,5;0;"Normal";27,35
3662;107;303;55,6;0;"Normal";27,35
3662;107;304;53;0;"Normal";27,35
3662;107;401;52,2;0;"Normal";27,35
3662;107;402;51,5;0;"Normal";27,35
3662;107;403;50,9;0;"Normal";27,35
3662;107;102;52;26,5;"Normal";27,35
3662;107;103;51,5;25,8;"Normal";27,35
3662;107;501;54;0;"Normal";27,35
3662;107;502;52,6;0;"Normal";27,35
3662;107;503;51,7;0;"Normal";27,35
3662;107;504;49,4;0;"Normal";27,35
3662;107;405;52,8;0;"Normal";27,35
3662;107;404;52,6;0;"Normal";27,35
3662;108;102;52,4;27;"Normal";26,8
3662;108;103;45,8;24,9;"Normal";26,8
3662;108;101;55,2;27,2;"Normal";26,8
3662;108;202;50,7;24,8;"Normal";26,8
3662;108;203;49,4;24,3;"Normal";26,8
3662;108;104;56,4;27,1;"Normal";26,8
3662;108;201;54,6;27,2;"Normal";26,8
3662;108;302;57,7;0;"Normal";26,8
3662;108;303;47,8;0;"Normal";26,8
3662;108;304;53,7;0;"Normal";26,8
3662;108;305;52,1;0;"Normal";26,8
3662;108;306;51;0;"Normal";26,8
3662;108;401;55,6;0;"Normal";26,8
3662;108;402;52,8;0;"Normal";26,8
3662;108;403;55;0;"Normal";26,8
3662;108;404;55,4;0;"Normal";26,8
3662;108;501;56,2;0;"Normal";26,8
3662;108;502;60,3;26,5;"Dominante";26,8
3662;108;503;58,2;27,1;"Dominante";26,8
3662;108;504;56,8;0;"Normal";26,8
3662;108;205;53,3;0;"Normal";26,8
3662;108;301;55,5;0;"Normal";26,8
3662;108;204;52,8;26,3;"Normal";26,8
3662;109;103;50,1;26,5;"Normal";27,75
3662;109;104;51,3;26,7;"Normal";27,75
3662;109;202;57,4;27,3;"Normal";27,75
3662;109;203;51,1;27,1;"Normal";27,75
3662;109;204;47;24,1;"Normal";27,75
3662;109;201;47,7;24,9;"Normal";27,75
3662;109;301;59,3;27,5;"Dominante";27,75
3662;109;302;45,8;0;"Normal";27,75
3662;109;303;48,4;0;"Normal";27,75
3662;109;205;52,8;0;"Normal";27,75
3662;109;101;52,4;27,1;"Normal";27,75
3662;109;102;57,7;28;"Dominante";27,75
3662;109;401;54,7;0;"Normal";27,75
3662;109;402;53,8;0;"Normal";27,75
3662;109;403;56,6;0;"Normal";27,75
3662;109;404;51,8;0;"Normal";27,75
3662;109;405;56,6;0;"Normal";27,75
3662;109;501;47,5;0;"Normal";27,75
3662;109;502;54,1;0;"Normal";27,75
3662;109;503;54,1;0;"Normal";27,75
3662;109;504;56;0;"Normal";27,75
3662;109;304;49,7;0;"Normal";27,75
3662;109;305;54,4;0;"Normal";27,75
3662;109;306;55,4;0;"Normal";27,75
3662;110;101;48,3;25,9;"Normal";26,65
3662;110;201;51,2;26,6;"Normal";26,65
3662;110;202;52,7;27,2;"Normal";26,65
3662;110;203;49,4;25,5;"Normal";26,65
3662;110;204;53,9;26,7;"Normal";26,65
3662;110;205;44,3;0;"Normal";26,65
3662;110;301;49;0;"Normal";26,65
3662;110;302;51,3;0;"Normal";26,65
3662;110;303;53,3;0;"Normal";26,65
3662;110;304;53,2;0;"Normal";26,65
3662;110;305;53,4;0;"Normal";26,65
3662;110;306;48,3;0;"Normal";26,65
3662;110;401;54,5;26,4;"Dominante";26,65
3662;110;402;52,8;0;"Normal";26,65
3662;110;403;53;0;"Normal";26,65
3662;110;404;54,3;0;"Normal";26,65
3662;110;405;53,3;0;"Normal";26,65
3662;110;501;50,8;0;"Normal";26,65
3662;110;502;52,7;0;"Normal";26,65
3662;110;503;53,5;0;"Normal";26,65
3662;110;504;48,8;0;"Normal";26,65
3662;110;102;47,7;26,4;"Normal";26,65
3662;110;103;55,1;26,9;"Dominante";26,65
3662;110;104;50,9;25,9;"Normal";26,65
3662;111;201;58,3;27,5;"Dominante";27,45
3662;111;101;50,8;26,6;"Normal";27,45
3662;111;102;52,1;27,2;"Normal";27,45
3662;111;103;48,8;26,4;"Normal";27,45
3662;111;205;51,7;26,2;"Normal";27,45
3662;111;301;53,1;0;"Normal";27,45
3662;111;302;54;0;"Normal";27,45
3662;111;303;53,5;0;"Normal";27,45
3662;111;304;43,3;0;"Normal";27,45
3662;111;305;54,1;0;"Normal";27,45
3662;111;306;54;0;"Normal";27,45
3662;111;401;48,3;0;"Normal";27,45
3662;111;402;54;0;"Normal";27,45
3662;111;403;51,8;0;"Normal";27,45
3662;111;202;54,7;27,5;"Normal";27,45
3662;111;203;53;27,2;"Normal";27,45
3662;111;204;52,3;26,6;"Normal";27,45
3662;111;501;53,5;0;"Normal";27,45
3662;111;502;50,5;0;"Normal";27,45
3662;111;503;56;27,4;"Dominante";27,45
3662;111;404;55,5;0;"Normal";27,45
3662;111;405;55,4;0;"Normal";27,45
3662;112;101;48,8;25,9;"Normal";27,45
3662;112;104;50,1;26,1;"Normal";27,45
3662;112;201;54,6;26,8;"Normal";27,45
3662;112;102;52,8;26,2;"Normal";27,45
3662;112;103;49,5;25,6;"Normal";27,45
3662;112;204;52,1;27,1;"Normal";27,45
3662;112;205;56,8;27,4;"Dominante";27,45
3662;112;202;54,5;27,3;"Normal";27,45
3662;112;203;53;27,6;"Normal";27,45
3662;112;302;53,5;0;"Normal";27,45
3662;112;303;50,1;0;"Normal";27,45
3662;112;304;41,2;0;"Dominada";27,45
3662;112;305;50,5;0;"Normal";27,45
3662;112;306;45,2;0;"Normal";27,45
3662;112;401;54,7;0;"Normal";27,45
3662;112;402;46,2;0;"Normal";27,45
3662;112;403;50,8;0;"Normal";27,45
3662;112;404;56;0;"Normal";27,45
3662;112;405;57;27,5;"Dominante";27,45
3662;112;501;53,7;0;"Normal";27,45
3662;112;206;55,1;0;"Normal";27,45
3662;112;301;0;0;"Falha";27,45
3662;112;503;53,1;0;"Normal";27,45
3662;112;502;50,3;0;"Normal";27,45
3662;113;102;50;25,4;"Normal";27,7
3662;113;103;52,2;26,1;"Normal";27,7
3662;113;101;58;27,7;"Dominante";27,7
3662;113;203;52,7;26,1;"Normal";27,7
3662;113;204;51,8;25,3;"Normal";27,7
3662;113;201;55,8;27,7;"Dominante";27,7
3662;113;202;54;27,7;"Normal";27,7
3662;113;301;47,3;0;"Normal";27,7
3662;113;302;55,6;0;"Normal";27,7
3662;113;205;52,1;26,1;"Normal";27,7
3662;113;206;54;0;"Normal";27,7
3662;113;401;55,6;0;"Normal";27,7
3662;113;402;53,1;0;"Normal";27,7
3662;113;403;50,2;0;"Normal";27,7
3662;113;404;51;0;"Normal";27,7
3662;113;405;54,4;0;"Normal";27,7
3662;113;406;55,7;0;"Normal";27,7
3662;113;501;51,8;0;"Normal";27,7
3662;113;502;53,1;0;"Normal";27,7
3662;113;503;51;0;"Normal";27,7
3662;113;304;50,5;0;"Normal";27,7
3662;113;305;52,8;0;"Normal";27,7
3662;113;306;55,4;0;"Normal";27,7
3662;113;303;51,1;0;"Normal";27,7
3662;114;101;53,5;26,1;"Normal";26,95
3662;114;102;52,8;26,9;"Normal";26,95
3662;114;103;51,6;26,1;"Normal";26,95
3662;114;204;52,7;26;"Normal";26,95
3662;114;205;51,8;26,2;"Normal";26,95
3662;114;206;52,6;0;"Normal";26,95
3662;114;301;48,4;0;"Normal";26,95
3662;114;302;50,2;0;"Normal";26,95
3662;114;303;50;0;"Normal";26,95
3662;114;304;55,1;0;"Normal";26,95
3662;114;305;0;0;"Falha";26,95
3662;114;306;52,5;0;"Normal";26,95
3662;114;104;52;26,2;"Normal";26,95
3662;114;201;55,9;27,6;"Dominante";26,95
3662;114;202;51,4;26,1;"Normal";26,95
3662;114;203;53,3;27,1;"Normal";26,95
3662;114;405;51,7;0;"Normal";26,95
3662;114;406;54;0;"Normal";26,95
3662;114;501;50,8;0;"Normal";26,95
3662;114;502;46,2;0;"Normal";26,95
3662;114;503;55,2;26,3;"Dominante";26,95
3662;114;504;54,6;0;"Normal";26,95
3662;114;402;52,8;0;"Normal";26,95
3662;114;403;49,9;0;"Normal";26,95
3662;114;404;51;0;"Normal";26,95
3662;114;401;50,1;0;"Normal";26,95
3662;115;101;49,3;25,6;"Normal";26,85
3662;115;102;52,3;25,7;"Normal";26,85
3662;115;103;52,8;26,1;"Normal";26,85
3662;115;204;49,3;26,1;"Normal";26,85
3662;115;205;50,1;0;"Normal";26,85
3662;115;301;53,8;0;"Normal";26,85
3662;115;302;49;0;"Normal";26,85
3662;115;303;54,4;0;"Normal";26,85
3662;115;304;49;0;"Normal";26,85
3662;115;305;46,4;0;"Normal";26,85
3662;115;306;48,6;0;"Normal";26,85
3662;115;401;54,3;0;"Normal";26,85
3662;115;402;59,1;26,5;"Dominante";26,85
3662;115;403;54,1;0;"Normal";26,85
3662;115;404;53,5;0;"Normal";26,85
3662;115;405;55,5;0;"Normal";26,85
3662;115;406;52,6;0;"Normal";26,85
3662;115;501;54,3;0;"Normal";26,85
3662;115;502;55,8;27,2;"Dominante";26,85
3662;115;503;49,3;0;"Normal";26,85
3662;115;504;53,1;0;"Normal";26,85
3662;115;203;51;26,6;"Normal";26,85
3662;115;104;54,6;27,3;"Normal";26,85
3662;115;201;53,3;26,9;"Normal";26,85
3662;115;202;48;26;"Normal";26,85
3662;116;101;54,5;26,1;"Normal";26,4
3662;116;102;56,5;27,4;"Normal";26,4
3662;116;103;56,4;27,6;"Normal";26,4
3662;116;201;54,1;27;"Normal";26,4
3662;116;202;53,8;26,5;"Normal";26,4
3662;116;302;50,8;0;"Normal";26,4
3662;116;303;52,3;0;"Normal";26,4
3662;116;304;54,9;0;"Normal";26,4
3662;116;305;56,1;0;"Normal";26,4
3662;116;306;54,4;0;"Normal";26,4
3662;116;401;47,7;0;"Normal";26,4
3662;116;402;53,5;0;"Normal";26,4
3662;116;403;55,2;0;"Normal";26,4
3662;116;404;51,2;0;"Normal";26,4
3662;116;203;54,9;25,3;"Normal";26,4
3662;116;204;55,5;26,1;"Normal";26,4
3662;116;205;51,3;24,5;"Normal";26,4
3662;116;301;54,1;0;"Normal";26,4
3662;116;503;59,4;26,7;"Dominante";26,4
3662;116;502;59,5;26,1;"Dominante";26,4
3662;116;405;54;0;"Normal";26,4
3662;116;501;51,9;0;"Normal";26,4
3662;117;102;46,5;26,1;"Normal";26,85
3662;117;101;52,3;27;"Normal";26,85
3662;117;201;56,1;26,9;"Normal";26,85
3662;117;103;54,4;26,8;"Normal";26,85
3662;117;104;47,8;26,1;"Normal";26,85
3662;117;105;54,1;26,2;"Normal";26,85
3662;117;301;50,5;0;"Normal";26,85
3662;117;202;55,4;27,2;"Normal";26,85
3662;117;203;51,6;29,1;"Normal";26,85
3662;117;204;51,7;0;"Normal";26,85
3662;117;305;51,9;0;"Normal";26,85
3662;117;306;55,4;0;"Normal";26,85
3662;117;401;50,1;0;"Normal";26,85
3662;117;402;55;0;"Normal";26,85
3662;117;403;53,2;0;"Normal";26,85
3662;117;404;52,9;0;"Normal";26,85
3662;117;405;49;0;"Normal";26,85
3662;117;406;51,8;0;"Normal";26,85
3662;117;501;56,6;26,3;"Dominante";26,85
3662;117;502;50,7;0;"Normal";26,85
3662;117;302;53,3;0;"Normal";26,85
3662;117;303;53,6;0;"Normal";26,85
3662;117;304;53,6;0;"Normal";26,85
3662;117;503;57,9;27,4;"Dominante";26,85
3662;118;102;44,5;0;"Bifurcadaabaixo1.30";27
3662;118;102;18;0;"Outros Fustes";27
3662;118;201;52,4;27,5;"Normal";27
3662;118;202;54,3;0;"Bifurcadaacima1.30";27
3662;118;203;49,3;25,9;"Normal";27
3662;118;103;0;0;"Falha";27
3662;118;205;53,1;25,3;"Normal";27
3662;118;301;0;0;"Falha";27
3662;118;302;58,8;27,1;"Dominante";27
3662;118;204;0;0;"Falha";27
3662;118;101;49,7;0;"Bifurcadaabaixo1.30";27
3662;118;101;16,1;0;"Outros Fustes";27
3662;118;401;56,7;27,5;"Normal";27
3662;118;402;57,5;0;"Normal";27
3662;118;403;50;0;"Normal";27
3662;118;404;51,4;0;"Bifurcadaabaixo1.30";27
3662;118;404;23,7;0;"Outros Fustes";27
3662;118;501;53;0;"Normal";27
3662;118;502;54,6;0;"Normal";27
3662;118;503;57,8;26,9;"Dominante";27
3662;118;304;55,6;27,1;"Normal";27
3662;118;305;51,3;21,2;"PontaSeca";27
3662;118;306;59;0;"Bifurcadaacima1.30";27
3662;118;303;55;27,5;"Normal";27
3662;119;101;56,8;24,6;"Dominante";25,85
3662;119;102;49,4;21,2;"Normal";25,85
3662;119;103;43,1;0;"Morta";25,85
3662;119;204;52,4;21,9;"Normal";25,85
3662;119;205;46,5;0;"Muita Tortuosidade";25,85
3662;119;206;0;0;"Falha";25,85
3662;119;301;25,3;0;"Bifurcadaabaixo1.30";25,85
3662;119;301;19,2;0;"Outros Fustes";25,85
3662;119;302;54,2;26,3;"Normal";25,85
3662;119;303;57,2;0;"Normal";25,85
3662;119;304;47,3;0;"Normal";25,85
3662;119;401;52,2;0;"Normal";25,85
3662;119;104;48,9;19,8;"Normal";25,85
3662;119;201;50,8;21,2;"Normal";25,85
3662;119;202;51,7;21,5;"Normal";25,85
3662;119;203;52,4;24,8;"Normal";25,85
3662;119;501;50;0;"Normal";25,85
3662;119;502;49,4;0;"Normal";25,85
3662;119;503;54,2;0;"Normal";25,85
3662;119;504;56,7;0;"Normal";25,85
3662;119;405;61,4;27,1;"Dominante";25,85
3662;119;402;51;23,4;"PontaSeca";25,85
3662;119;403;47,8;0;"Normal";25,85
3662;119;404;56,7;0;"Normal";25,85
3662;120;101;48,9;25,1;"Normal";26,05
3662;120;102;53;26,1;"Normal";26,05
3662;120;103;53,1;26;"Normal";26,05
3662;120;104;48,1;24,3;"Normal";26,05
3662;120;201;53,8;25,3;"Normal";26,05
3662;120;301;52,1;0;"Normal";26,05
3662;120;302;56,6;26,5;"Dominante";26,05
3662;120;303;55,6;0;"Normal";26,05
3662;120;304;53,5;0;"Normal";26,05
3662;120;305;53;0;"Normal";26,05
3662;120;306;51,3;0;"Normal";26,05
3662;120;401;51,6;0;"Normal";26,05
3662;120;402;54,5;0;"Normal";26,05
3662;120;403;45,3;0;"Normal";26,05
3662;120;404;52,9;0;"Normal";26,05
3662;120;405;56;0;"Normal";26,05
3662;120;406;50,5;0;"Normal";26,05
3662;120;501;53,9;0;"Normal";26,05
3662;120;502;49,9;0;"Normal";26,05
3662;120;503;55,8;0;"Normal";26,05
3662;120;202;54,1;26,4;"Normal";26,05
3662;120;203;54;26,1;"Normal";26,05
3662;120;204;53,9;25,6;"Dominante";26,05
3662;120;205;37,2;0;"Dominada";26,05
3662;121;101;52,2;25,7;"Normal";27,55
3662;121;102;50,6;25,1;"Normal";27,55
3662;121;103;52,3;25;"Normal";27,55
3662;121;201;52,3;26,2;"Normal";27,55
3662;121;202;51,2;25,2;"Normal";27,55
3662;121;203;51,6;26,1;"Normal";27,55
3662;121;204;0;0;"Falha";27,55
3662;121;205;48,7;23,3;"Normal";27,55
3662;121;305;54,6;0;"Normal";27,55
3662;121;401;57;27,7;"Dominante";27,55
3662;121;402;50,3;0;"Normal";27,55
3662;121;403;53,9;0;"Normal";27,55
3662;121;404;47,3;0;"Normal";27,55
3662;121;405;52,5;0;"Normal";27,55
3662;121;501;50,1;0;"Normal";27,55
3662;121;502;54;0;"Normal";27,55
3662;121;503;52;0;"Normal";27,55
3662;121;301;52,5;25,6;"Normal";27,55
3662;121;302;53,2;0;"Normal";27,55
3662;121;303;48,6;0;"Normal";27,55
3662;121;304;56;27,4;"Dominante";27,55
3663;101;103;54,9;27,5;"Normal";28,4
3663;101;201;0;0;"햞vore Contada";28,4
3663;101;204;54,1;26,8;"Normal";28,4
3663;101;205;54,6;27,1;"Normal";28,4
3663;101;202;52;27,8;"Normal";28,4
3663;101;203;53;26,9;"Normal";28,4
3663;101;302;59,8;28,6;"Dominante";28,4
3663;101;303;53,8;0;"Normal";28,4
3663;101;206;52,2;26,4;"Normal";28,4
3663;101;301;47,5;0;"Normal";28,4
3663;101;306;56,2;0;"Normal";28,4
3663;101;401;59,8;28,2;"Dominante";28,4
3663;101;402;58,4;0;"Normal";28,4
3663;101;403;51,8;0;"Normal";28,4
3663;101;404;56,8;0;"Normal";28,4
3663;101;405;53,2;0;"Normal";28,4
3663;101;501;54,2;0;"Normal";28,4
3663;101;502;46,4;0;"Normal";28,4
3663;101;503;57,9;0;"Normal";28,4
3663;101;101;54,9;28;"Normal";28,4
3663;101;102;56,8;27,7;"Normal";28,4
3663;101;304;48;0;"Normal";28,4
3663;101;305;54;0;"Normal";28,4
3663;102;101;45,7;23,8;"PontaSeca";27,35
3663;102;102;54,5;27,9;"Normal";27,35
3663;102;204;55,9;27,5;"Normal";27,35
3663;102;205;51,7;27,1;"Normal";27,35
3663;102;301;43,7;23,2;"PontaSeca";27,35
3663;102;302;52,6;27,2;"Normal";27,35
3663;102;303;49,3;0;"Morta";27,35
3663;102;304;49,2;0;"Normal";27,35
3663;102;401;56,9;27,2;"Dominante";27,35
3663;102;402;54,4;0;"Normal";27,35
3663;102;403;50,4;0;"Bifurcadaabaixo1.30";27,35
3663;102;103;53,8;27,4;"Normal";27,35
3663;102;201;52,2;26,8;"Normal";27,35
3663;102;202;56;27,5;"Dominante";27,35
3663;102;203;54,2;27,9;"Normal";27,35
3663;102;501;48,7;0;"Normal";27,35
3663;102;502;46,7;0;"Bifurcadaabaixo1.30";27,35
3663;102;502;39,4;0;"Outros Fustes";27,35
3663;102;503;33,5;0;"Morta";27,35
3663;102;404;52,5;0;"Bifurcadaabaixo1.30";27,35
3663;102;405;52,2;0;"Outros Fustes";27,35
3663;102;403;44;0;"Outros Fustes";27,35
3663;102;404;41,3;0;"Outros Fustes";27,35
3663;102;405;50,7;0;"Bifurcadaabaixo1.30";27,35
3663;103;101;40,8;0;"Morta";27,8
3663;103;102;48;26,5;"Normal";27,8
3663;103;201;48,7;25,3;"Normal";27,8
3663;103;202;51,7;27;"Normal";27,8
3663;103;203;52,5;27,1;"Normal";27,8
3663;103;103;50,4;26,6;"Normal";27,8
3663;103;304;49,5;0;"Normal";27,8
3663;103;305;56,8;0;"Normal";27,8
3663;103;306;49,6;0;"Normal";27,8
3663;103;401;53,9;0;"Normal";27,8
3663;103;402;51,4;0;"Normal";27,8
3663;103;403;55,8;27,8;"Dominante";27,8
3663;103;404;50;0;"Normal";27,8
3663;103;405;52,3;0;"Normal";27,8
3663;103;204;47,6;26,7;"Normal";27,8
3663;103;205;52,2;27,7;"Normal";27,8
3663;103;301;43;0;"Morta";27,8
3663;103;302;49,8;25,5;"Normal";27,8
3663;103;303;50;0;"Normal";27,8
3663;103;406;45,4;0;"Normal";27,8
3663;103;501;49,4;0;"Normal";27,8
3663;103;502;43,5;0;"Normal";27,8
3663;103;503;54,4;27,8;"Dominante";27,8
3663;104;102;56,7;27,8;"Normal";27,35
3663;104;103;55,1;27,9;"Normal";27,35
3663;104;201;52,6;28,1;"Normal";27,35
3663;104;202;51,2;27,6;"Normal";27,35
3663;104;203;47,4;26,7;"Normal";27,35
3663;104;204;47,3;25,3;"Normal";27,35
3663;104;205;50,4;26,5;"Normal";27,35
3663;104;206;47,5;26,3;"Normal";27,35
3663;104;101;38,3;0;"Morta";27,35
3663;104;304;48,4;0;"Normal";27,35
3663;104;305;54,9;0;"Normal";27,35
3663;104;306;51,3;0;"Normal";27,35
